Date,Open,High,Low,Close,Adj Close,Volume
2021-02-03,1.134690,1.136490,1.133380,1.134600,1.134600,0
2021-02-04,1.133460,1.142510,1.131200,1.133480,1.133480,0
2021-02-05,1.142470,1.144290,1.139290,1.142600,1.142600,0
2021-02-08,1.140090,1.141220,1.137300,1.140090,1.140090,0
2021-02-09,1.140340,1.141150,1.136630,1.140380,1.140380,0
2021-02-10,1.140170,1.142510,1.138700,1.139990,1.139990,0
2021-02-11,1.141070,1.142360,1.138100,1.141080,1.141080,0
2021-02-12,1.138480,1.143380,1.137200,1.138300,1.138300,0
2021-02-15,1.144160,1.146970,1.143900,1.144080,1.144080,0
2021-02-16,1.146710,1.149510,1.144100,1.146400,1.146400,0
2021-02-17,1.148600,1.151860,1.146700,1.148360,1.148360,0
2021-02-18,1.150990,1.156940,1.149100,1.150970,1.150970,0
2021-02-19,1.155050,1.156780,1.152260,1.155050,1.155050,0
2021-02-22,1.156870,1.158140,1.154400,1.157010,1.157010,0
2021-02-23,1.156460,1.160410,1.155370,1.156300,1.156300,0
2021-02-24,1.161920,1.169530,1.160800,1.161710,1.161710,0
2021-02-25,1.162100,1.163090,1.152700,1.162330,1.162330,0
2021-02-26,1.151630,1.153480,1.145530,1.151870,1.151870,0
2021-03-01,1.155830,1.159900,1.154540,1.155600,1.155600,0
2021-03-02,1.155890,1.157670,1.153600,1.155930,1.155930,0
2021-03-03,1.154440,1.159620,1.153770,1.154550,1.154550,0
2021-03-04,1.155540,1.162960,1.155500,1.155550,1.155550,0
2021-03-05,1.160850,1.162260,1.155730,1.160820,1.160820,0
2021-03-08,1.161200,1.166990,1.160200,1.161540,1.161540,0
2021-03-09,1.166310,1.169400,1.164660,1.166230,1.166230,0
2021-03-10,1.167160,1.169490,1.165400,1.167260,1.167260,0
2021-03-11,1.168000,1.169680,1.165180,1.168100,1.168100,0
2021-03-12,1.167200,1.168920,1.163090,1.167290,1.167290,0
2021-03-15,1.165520,1.168790,1.162840,1.165510,1.165510,0
2021-03-16,1.165280,1.167940,1.157560,1.165100,1.165100,0
2021-03-17,1.167800,1.170680,1.164900,1.167950,1.167950,0
2021-03-18,1.166170,1.171380,1.164870,1.166140,1.166140,0
2021-03-19,1.168130,1.171360,1.164160,1.168290,1.168290,0
2021-03-22,1.163990,1.165790,1.159140,1.163910,1.163910,0
2021-03-23,1.161350,1.162890,1.156720,1.161510,1.161510,0
2021-03-24,1.159910,1.160610,1.156610,1.159530,1.159530,0
2021-03-25,1.158710,1.165270,1.157100,1.158640,1.158640,0
2021-03-26,1.167330,1.171250,1.166600,1.167290,1.167290,0
2021-03-29,1.169700,1.175380,1.167600,1.169820,1.169820,0
2021-03-30,1.170270,1.173120,1.168680,1.170310,1.170310,0
2021-03-31,1.172300,1.175500,1.170900,1.172430,1.172430,0
2021-04-01,1.175520,1.177230,1.171940,1.175200,1.175200,0
2021-04-02,1.174500,1.175920,1.173400,1.174300,1.174300,0
2021-04-05,1.175220,1.180280,1.174700,1.175140,1.175140,0
2021-04-06,1.177040,1.178310,1.168200,1.177000,1.177000,0
2021-04-07,1.164100,1.165140,1.154290,1.164200,1.164200,0
2021-04-08,1.157290,1.159740,1.153300,1.157100,1.157100,0
2021-04-09,1.152590,1.156390,1.149500,1.152400,1.152400,0
2021-04-12,1.152140,1.157260,1.150030,1.152230,1.152230,0
2021-04-13,1.154200,1.157130,1.148320,1.154530,1.154530,0
2021-04-14,1.150600,1.153330,1.149600,1.150940,1.150940,0
2021-04-15,1.149600,1.153210,1.149500,1.149500,1.149500,0
2021-04-16,1.151430,1.154240,1.146800,1.151350,1.151350,0
2021-04-19,1.154400,1.164170,1.153000,1.154100,1.154100,0
2021-04-20,1.161600,1.161870,1.156850,1.161750,1.161750,0
2021-04-21,1.158180,1.160940,1.156850,1.158270,1.158270,0
2021-04-22,1.157000,1.158000,1.148800,1.157220,1.157220,0
2021-04-23,1.151660,1.152990,1.147000,1.151740,1.151740,0
2021-04-26,1.146920,1.151510,1.146800,1.146700,1.146700,0
2021-04-27,1.150120,1.152710,1.149000,1.150000,1.150000,0
2021-04-28,1.149600,1.151120,1.148400,1.149910,1.149910,0
2021-04-29,1.149820,1.152660,1.149000,1.149700,1.149700,0
2021-04-30,1.150430,1.151750,1.147450,1.150470,1.150470,0
2021-05-03,1.148980,1.153780,1.148140,1.148500,1.148500,0
2021-05-04,1.152600,1.156320,1.150600,1.152880,1.152880,0
2021-05-05,1.155870,1.159460,1.155600,1.155790,1.155790,0
2021-05-06,1.158210,1.158730,1.149730,1.158240,1.158240,0
2021-05-07,1.151580,1.153810,1.149400,1.151400,1.151400,0
2021-05-10,1.153570,1.163670,1.152800,1.153520,1.153520,0
2021-05-11,1.163810,1.164440,1.160930,1.163830,1.163830,0
2021-05-12,1.163870,1.168050,1.163000,1.163870,1.163870,0
2021-05-13,1.163800,1.164690,1.160200,1.164110,1.164110,0
2021-05-14,1.162700,1.163190,1.158900,1.162990,1.162990,0
2021-05-17,1.160580,1.162570,1.158430,1.160460,1.160460,0
2021-05-18,1.163700,1.165110,1.161400,1.163700,1.163700,0
2021-05-19,1.160600,1.161220,1.157020,1.160570,1.160570,0
2021-05-20,1.159040,1.160160,1.156920,1.158930,1.158930,0
2021-05-21,1.160270,1.164910,1.158500,1.160190,1.160190,0
2021-05-24,1.160770,1.161660,1.155900,1.160600,1.160600,0
2021-05-25,1.158910,1.159990,1.153100,1.158830,1.158830,0
2021-05-26,1.154680,1.158590,1.154500,1.154670,1.154670,0
2021-05-27,1.157600,1.163390,1.156200,1.157640,1.157640,0
2021-05-28,1.164840,1.165960,1.161890,1.164790,1.164790,0
2021-05-31,1.163100,1.163880,1.160500,1.163140,1.163140,0
2021-06-01,1.162820,1.164470,1.156400,1.162960,1.162960,0
2021-06-02,1.158460,1.162650,1.157570,1.158530,1.158530,0
2021-06-03,1.160630,1.164530,1.159850,1.160560,1.160560,0
2021-06-04,1.162880,1.167330,1.162500,1.163000,1.163000,0
2021-06-07,1.163700,1.165580,1.161020,1.164000,1.164000,0
2021-06-08,1.162800,1.163150,1.159160,1.162730,1.162730,0
2021-06-09,1.162260,1.164110,1.157680,1.162300,1.162300,0
2021-06-10,1.158810,1.163540,1.157000,1.158300,1.158300,0
2021-06-11,1.164030,1.166840,1.161700,1.163970,1.163970,0
2021-06-14,1.165400,1.166450,1.161600,1.165700,1.165700,0
2021-06-15,1.163800,1.164960,1.158900,1.163900,1.163900,0
2021-06-16,1.161360,1.165390,1.160900,1.161000,1.161000,0
2021-06-17,1.165970,1.170540,1.165300,1.166140,1.166140,0
2021-06-18,1.169930,1.170440,1.163500,1.169880,1.169880,0
2021-06-21,1.163910,1.168660,1.162200,1.163820,1.163820,0
2021-06-22,1.168750,1.169810,1.165280,1.168810,1.168810,0
2021-06-23,1.168430,1.172170,1.167400,1.168550,1.168550,0
2021-06-24,1.170480,1.171540,1.163800,1.170670,1.170670,0
2021-06-25,1.166580,1.166930,1.162100,1.166590,1.166590,0
2021-06-28,1.163580,1.167060,1.163100,1.163430,1.163430,0
2021-06-29,1.163380,1.164370,1.161470,1.163200,1.163200,0
2021-06-30,1.163080,1.166880,1.161550,1.162700,1.162700,0
2021-07-01,1.166230,1.167430,1.160710,1.166280,1.166280,0
2021-07-02,1.161400,1.164320,1.161100,1.161440,1.161440,0
2021-07-05,1.166360,1.167830,1.165200,1.166300,1.166300,0
2021-07-06,1.167780,1.171370,1.165700,1.167720,1.167720,0
2021-07-07,1.167460,1.170270,1.165130,1.167540,1.167540,0
2021-07-08,1.169700,1.170120,1.160360,1.169960,1.169960,0
2021-07-09,1.164000,1.168660,1.162900,1.163800,1.163800,0
2021-07-12,1.170470,1.171320,1.167100,1.170590,1.170590,0
2021-07-13,1.170460,1.172130,1.168450,1.170400,1.170400,0
2021-07-14,1.172300,1.175720,1.171000,1.172000,1.172000,0
2021-07-15,1.170910,1.174820,1.166800,1.170950,1.170950,0
2021-07-16,1.170560,1.173050,1.166400,1.170620,1.170620,0
2021-07-19,1.165020,1.166840,1.157200,1.164700,1.164700,0
2021-07-20,1.159060,1.159980,1.153340,1.159080,1.159080,0
2021-07-21,1.157130,1.160810,1.154980,1.157210,1.157210,0
2021-07-22,1.162500,1.169200,1.161200,1.162500,1.162500,0
2021-07-23,1.169780,1.169780,1.164900,1.169820,1.169820,0
2021-07-26,1.168420,1.171220,1.166200,1.168300,1.168300,0
2021-07-27,1.170900,1.174330,1.168500,1.171100,1.171100,0
2021-07-28,1.174470,1.176330,1.172800,1.174290,1.174290,0
2021-07-29,1.173700,1.176350,1.173500,1.173840,1.173840,0
2021-07-30,1.174220,1.174950,1.171730,1.174300,1.174300,0
2021-08-02,1.171050,1.172060,1.168400,1.170890,1.170890,0
2021-08-03,1.169690,1.172490,1.169100,1.169750,1.169750,0
2021-08-04,1.172300,1.175660,1.171800,1.172420,1.172420,0
2021-08-05,1.173290,1.177390,1.172500,1.173280,1.173280,0
2021-08-06,1.176880,1.180420,1.176300,1.176890,1.176890,0
2021-08-09,1.180120,1.181470,1.178200,1.180200,1.180200,0
2021-08-10,1.179670,1.183140,1.178900,1.179770,1.179770,0
2021-08-11,1.180200,1.181500,1.178500,1.180450,1.180450,0
2021-08-12,1.181040,1.181870,1.178300,1.180600,1.180600,0
2021-08-13,1.176750,1.176930,1.173700,1.176770,1.176770,0
2021-08-16,1.175340,1.178240,1.174100,1.175100,1.175100,0
2021-08-17,1.175100,1.175250,1.171400,1.174800,1.174800,0
2021-08-18,1.173300,1.175470,1.171600,1.173000,1.173000,0
2021-08-19,1.174230,1.175560,1.168300,1.174250,1.174250,0
2021-08-20,1.167300,1.167510,1.164800,1.167240,1.167240,0
2021-08-23,1.164730,1.169280,1.163400,1.164400,1.164400,0
2021-08-24,1.168200,1.170510,1.166300,1.168320,1.168320,0
2021-08-25,1.167690,1.169200,1.166800,1.167720,1.167720,0
2021-08-26,1.169040,1.169420,1.165760,1.169160,1.169160,0
2021-08-27,1.165200,1.168090,1.164000,1.165410,1.165410,0
2021-08-30,1.166100,1.167130,1.164700,1.166300,1.166300,0
2021-08-31,1.166260,1.167190,1.163090,1.166220,1.166220,0
2021-09-01,1.164400,1.166110,1.162400,1.164410,1.164410,0
2021-09-02,1.162990,1.165790,1.162400,1.162700,1.162700,0
2021-09-03,1.165140,1.167780,1.163690,1.165190,1.165190,0
2021-09-06,1.165600,1.167190,1.164300,1.165940,1.165940,0
2021-09-07,1.165490,1.166000,1.160800,1.165400,1.165400,0
2021-09-08,1.163390,1.165540,1.162200,1.163370,1.163370,0
2021-09-09,1.164780,1.173000,1.164000,1.164690,1.164690,0
2021-09-10,1.170260,1.173480,1.169900,1.170360,1.170360,0
2021-09-13,1.171400,1.174900,1.171100,1.171530,1.171530,0
2021-09-14,1.171820,1.174880,1.170800,1.171400,1.171400,0
2021-09-15,1.169830,1.172310,1.167900,1.169930,1.169930,0
2021-09-16,1.171400,1.176200,1.169930,1.171610,1.171610,0
2021-09-17,1.172810,1.173300,1.169210,1.172710,1.172710,0
2021-09-20,1.170320,1.170750,1.164100,1.170300,1.170300,0
2021-09-21,1.164920,1.167640,1.163520,1.164930,1.164930,0
2021-09-22,1.164700,1.166180,1.160900,1.164700,1.164700,0
2021-09-23,1.165110,1.171310,1.164000,1.164940,1.164940,0
2021-09-24,1.168400,1.169500,1.166400,1.168670,1.168670,0
2021-09-27,1.165960,1.172490,1.165600,1.165790,1.165790,0
2021-09-28,1.171270,1.172850,1.157360,1.171320,1.171320,0
2021-09-29,1.158600,1.160740,1.154850,1.158700,1.158700,0
2021-09-30,1.157170,1.165670,1.157030,1.157100,1.157100,0
2021-10-01,1.163620,1.170050,1.159400,1.163570,1.163570,0
2021-10-04,1.169020,1.172000,1.166470,1.169030,1.169030,0
2021-10-05,1.171320,1.175850,1.169900,1.171270,1.171270,0
2021-10-06,1.175010,1.177060,1.172760,1.175030,1.175030,0
2021-10-07,1.176210,1.179250,1.173300,1.176170,1.176170,0
2021-10-08,1.178140,1.179280,1.176570,1.178130,1.178130,0
2021-10-11,1.177350,1.180210,1.177040,1.177190,1.177190,0
2021-10-12,1.176470,1.179940,1.173950,1.176000,1.176000,0
2021-10-13,1.177390,1.179950,1.176900,1.177370,1.177370,0
2021-10-14,1.178400,1.182670,1.177900,1.178540,1.178540,0
2021-10-15,1.179200,1.186750,1.178100,1.179000,1.179000,0
2021-10-18,1.186530,1.186840,1.181500,1.186530,1.186530,0
2021-10-19,1.182720,1.187060,1.181300,1.182660,1.182660,0
2021-10-20,1.185670,1.187160,1.181890,1.185400,1.185400,0
2021-10-21,1.186220,1.187200,1.184200,1.185900,1.185900,0
2021-10-22,1.186190,1.187300,1.181380,1.186290,1.186290,0
2021-10-25,1.182200,1.186460,1.181100,1.182270,1.182270,0
2021-10-26,1.185500,1.190000,1.185300,1.185530,1.185530,0
2021-10-27,1.187050,1.187450,1.181470,1.186970,1.186970,0
2021-10-28,1.183850,1.187110,1.181130,1.183740,1.183740,0
2021-10-29,1.180980,1.185440,1.180000,1.180700,1.180700,0
2021-11-01,1.183850,1.184390,1.179300,1.183890,1.183890,0
2021-11-02,1.176900,1.177320,1.174400,1.176900,1.176900,0
2021-11-03,1.175850,1.180140,1.174500,1.175700,1.175700,0
2021-11-04,1.178780,1.181110,1.167560,1.178860,1.178860,0
2021-11-05,1.168800,1.169470,1.163500,1.168700,1.168700,0
2021-11-08,1.165960,1.171420,1.164390,1.166070,1.166070,0
2021-11-09,1.170000,1.173350,1.168100,1.170200,1.170200,0
2021-11-10,1.169570,1.171950,1.168000,1.169200,1.169200,0
2021-11-11,1.167690,1.170230,1.166160,1.167610,1.167610,0
2021-11-12,1.167460,1.171820,1.167100,1.167360,1.167360,0
2021-11-15,1.172440,1.177210,1.171100,1.172490,1.172490,0
2021-11-16,1.179660,1.185340,1.178700,1.179400,1.179400,0
2021-11-17,1.186180,1.192300,1.185100,1.185900,1.185900,0
2021-11-18,1.191730,1.192710,1.186800,1.191400,1.191400,0
2021-11-19,1.187300,1.192340,1.186710,1.187100,1.187100,0
2021-11-22,1.191280,1.193110,1.189800,1.191330,1.191330,0
2021-11-23,1.191300,1.192470,1.185900,1.191670,1.191670,0
2021-11-24,1.189490,1.192490,1.188370,1.189380,1.189380,0
2021-11-25,1.189670,1.190430,1.185200,1.189780,1.189780,0
2021-11-26,1.187660,1.187950,1.176900,1.187500,1.187500,0
2021-11-29,1.181270,1.183600,1.179730,1.181240,1.181240,0
2021-11-30,1.178960,1.180050,1.172600,1.178920,1.178920,0
2021-12-01,1.173420,1.177200,1.172800,1.173350,1.173350,0
2021-12-02,1.172900,1.177160,1.172300,1.172600,1.172600,0
2021-12-03,1.176210,1.177320,1.169900,1.176230,1.176230,0
2021-12-06,1.170690,1.176200,1.170400,1.170740,1.170740,0
2021-12-07,1.175330,1.177860,1.174800,1.175000,1.175000,0
2021-12-08,1.174970,1.175040,1.164750,1.174920,1.174920,0
2021-12-09,1.164340,1.170320,1.163900,1.164270,1.164270,0
2021-12-10,1.170860,1.172330,1.169190,1.170500,1.170500,0
2021-12-13,1.171960,1.176190,1.171100,1.171780,1.171780,0
2021-12-14,1.170910,1.174810,1.169150,1.170920,1.170920,0
2021-12-15,1.175200,1.178170,1.172800,1.175070,1.175070,0
2021-12-16,1.174420,1.182810,1.172550,1.174530,1.174530,0
2021-12-17,1.175290,1.177330,1.172610,1.175300,1.175300,0
2021-12-20,1.176630,1.176950,1.169400,1.176520,1.176520,0
2021-12-21,1.171270,1.176240,1.169640,1.171230,1.171230,0
2021-12-22,1.175450,1.179030,1.174700,1.175410,1.175410,0
2021-12-23,1.178300,1.188080,1.176400,1.178460,1.178460,0
2021-12-24,1.183370,1.185300,1.181310,1.183400,1.183400,0
2021-12-27,1.183510,1.186930,1.182300,1.183440,1.183440,0
2021-12-28,1.186200,1.189980,1.185400,1.186290,1.186290,0
2021-12-29,1.187300,1.189950,1.187000,1.187100,1.187100,0
2021-12-30,1.188140,1.193320,1.188140,1.188040,1.188040,0
2021-12-31,1.191600,1.194890,1.189060,1.191800,1.191800,0
2022-01-03,1.188730,1.193300,1.187600,1.188810,1.188810,0
2022-01-04,1.192820,1.199370,1.191100,1.192500,1.192500,0
2022-01-05,1.199030,1.199650,1.194370,1.198700,1.198700,0
2022-01-06,1.198260,1.198260,1.194400,1.198100,1.198100,0
2022-01-07,1.197990,1.199340,1.195100,1.198050,1.198050,0
2022-01-10,1.196940,1.199910,1.196600,1.197010,1.197010,0
2022-01-11,1.198200,1.200970,1.197500,1.198200,1.198200,0
2022-01-12,1.199250,1.200490,1.197700,1.199100,1.199100,0
2022-01-13,1.198030,1.199380,1.196180,1.197850,1.197850,0
2022-01-14,1.196600,1.198620,1.195500,1.196880,1.196880,0
2022-01-17,1.198050,1.198580,1.195700,1.198190,1.198190,0
2022-01-18,1.196010,1.198600,1.193200,1.195990,1.195990,0
2022-01-19,1.200300,1.202780,1.198600,1.200340,1.200340,0
2022-01-20,1.199630,1.203910,1.198900,1.199560,1.199560,0
2022-01-21,1.201830,1.202020,1.193750,1.201760,1.201760,0
2022-01-24,1.195150,1.197190,1.188350,1.195150,1.195150,0
2022-01-25,1.191000,1.196300,1.189900,1.191050,1.191050,0
2022-01-26,1.195100,1.198590,1.194400,1.194700,1.194700,0
2022-01-27,1.197980,1.201710,1.196400,1.197970,1.197970,0
2022-01-28,1.201050,1.203840,1.200300,1.201110,1.201110,0
2022-01-31,1.201710,1.203920,1.196610,1.201730,1.201730,0
2022-02-01,1.197010,1.201830,1.195900,1.197170,1.197170,0
2022-02-02,1.199540,1.201060,1.197490,1.199620,1.199620,0
2022-02-03,1.200280,1.206480,1.189290,1.200360,1.200360,0
2022-02-04,1.189000,1.189480,1.180580,1.188980,1.188980,0
2022-02-07,1.181350,1.184800,1.179480,1.181320,1.181320,0
2022-02-08,1.183220,1.188460,1.182200,1.182800,1.182800,0
2022-02-09,1.186120,1.188430,1.183990,1.186090,1.186090,0
2022-02-10,1.184870,1.188820,1.183700,1.184770,1.184770,0
2022-02-11,1.187260,1.193340,1.186900,1.187190,1.187190,0
2022-02-14,1.193820,1.197030,1.192360,1.193870,1.193870,0
2022-02-15,1.196880,1.197320,1.190400,1.196800,1.196800,0
2022-02-16,1.192380,1.195260,1.190100,1.192210,1.192210,0
2022-02-17,1.194120,1.199650,1.193600,1.194270,1.194270,0
2022-02-18,1.197970,1.199750,1.196400,1.197990,1.197990,0
2022-02-21,1.200890,1.201220,1.197100,1.200950,1.200950,0
2022-02-22,1.201990,1.203160,1.192900,1.201900,1.201900,0
2022-02-23,1.199360,1.200990,1.196970,1.199350,1.199350,0
2022-02-24,1.198060,1.203830,1.193610,1.197990,1.197990,0
2022-02-25,1.194800,1.198110,1.189820,1.194910,1.194910,0
2022-02-28,1.195670,1.198500,1.192800,1.195890,1.195890,0
2022-03-01,1.196770,1.202270,1.195080,1.196600,1.196600,0
2022-03-02,1.197700,1.204600,1.196200,1.197770,1.197770,0
2022-03-03,1.205320,1.208310,1.205000,1.205430,1.205430,0
2022-03-04,1.206340,1.214760,1.206140,1.206000,1.206000,0
2022-03-07,1.214920,1.218760,1.206580,1.214860,1.214860,0
2022-03-08,1.206730,1.207800,1.200270,1.206680,1.206680,0
2022-03-09,1.201880,1.202170,1.187700,1.201850,1.201850,0
2022-03-10,1.190900,1.195020,1.185930,1.190580,1.190580,0
2022-03-11,1.189760,1.194870,1.187950,1.189610,1.189610,0
2022-03-14,1.193570,1.193980,1.187220,1.193630,1.193630,0
2022-03-15,1.188500,1.191620,1.182590,1.188600,1.188600,0
2022-03-16,1.189320,1.192060,1.186430,1.189240,1.189240,0
2022-03-17,1.192090,1.194840,1.182750,1.192140,1.192140,0
2022-03-18,1.185630,1.192630,1.185000,1.185480,1.185480,0
2022-03-21,1.191750,1.195550,1.188200,1.191610,1.191610,0
2022-03-22,1.195180,1.203090,1.194200,1.195280,1.195280,0
2022-03-23,1.202950,1.205380,1.199340,1.202700,1.202700,0
2022-03-24,1.199810,1.202240,1.197500,1.199760,1.199760,0
2022-03-25,1.198440,1.201000,1.194750,1.198460,1.198460,0
2022-03-28,1.199420,1.201470,1.190700,1.199420,1.199420,0
2022-03-29,1.191820,1.192320,1.179810,1.191820,1.191820,0
2022-03-30,1.180380,1.183020,1.177470,1.180380,1.180380,0
2022-03-31,1.176900,1.185700,1.174500,1.176900,1.176900,0
2022-04-01,1.186900,1.189220,1.184730,1.186900,1.186900,0
2022-04-04,1.186400,1.195170,1.185800,1.186400,1.186400,0
2022-04-05,1.194760,1.200550,1.194140,1.194760,1.194760,0
2022-04-06,1.198980,1.200960,1.197090,1.198980,1.198980,0
2022-04-07,1.199150,1.202630,1.195610,1.199150,1.199150,0
2022-04-08,1.202820,1.203510,1.195700,1.202820,1.202820,0
2022-04-11,1.197140,1.198480,1.193340,1.197140,1.197140,0
2022-04-12,1.197100,1.201160,1.195800,1.197100,1.197100,0
2022-04-13,1.200940,1.202620,1.198520,1.200940,1.200940,0
2022-04-14,1.203970,1.211790,1.202700,1.203970,1.203970,0
2022-04-15,1.207290,1.209870,1.206540,1.207290,1.207290,0
2022-04-18,1.207210,1.207840,1.205200,1.207210,1.207210,0
2022-04-19,1.206560,1.207590,1.202200,1.206560,1.206560,0
2022-04-20,1.205500,1.207100,1.199800,1.205500,1.205500,0
2022-04-21,1.204430,1.205330,1.195120,1.204430,1.204430,0
2022-04-22,1.202090,1.202090,1.188980,1.202090,1.202090,0
2022-04-25,1.186720,1.190100,1.184700,1.186720,1.186720,0
2022-04-26,1.188980,1.191290,1.183330,1.188980,1.188980,0
2022-04-27,1.182210,1.191790,1.181300,1.182210,1.182210,0
2022-04-28,1.188180,1.192690,1.181970,1.188180,1.188180,0
2022-04-29,1.186500,1.192500,1.186100,1.186500,1.186500,0
2022-05-02,1.193230,1.195040,1.187900,1.193230,1.193230,0
2022-05-03,1.189160,1.194020,1.186910,1.189160,1.189160,0
2022-05-04,1.187440,1.189900,1.183420,1.187440,1.187440,0
2022-05-05,1.187840,1.188690,1.170290,1.187840,1.187840,0
2022-05-06,1.172980,1.175020,1.164090,1.172980,1.172980,0
2022-05-09,1.170250,1.173950,1.166710,1.170250,1.170250,0
2022-05-10,1.167710,1.171480,1.165720,1.167710,1.167710,0
2022-05-11,1.168780,1.172590,1.166900,1.168780,1.168780,0
2022-05-12,1.163690,1.175810,1.160300,1.163690,1.163690,0
2022-05-13,1.175600,1.176640,1.172500,1.175600,1.175600,0
2022-05-16,1.178540,1.180410,1.171500,1.178540,1.178540,0
2022-05-17,1.180530,1.191170,1.179940,1.180530,1.180530,0
2022-05-18,1.183580,1.185300,1.177290,1.183580,1.183580,0
2022-05-19,1.178730,1.183500,1.177000,1.178730,1.178730,0
2022-05-20,1.177910,1.183010,1.177100,1.177910,1.177910,0
2022-05-23,1.182880,1.185660,1.176280,1.182880,1.182880,0
2022-05-24,1.176420,1.178960,1.164400,1.176420,1.176420,0
2022-05-25,1.168100,1.176460,1.167900,1.168100,1.168100,0
2022-05-26,1.177580,1.178300,1.172400,1.177580,1.177580,0
2022-05-27,1.175460,1.178780,1.174200,1.175460,1.175460,0
2022-05-30,1.176630,1.177080,1.172490,1.176630,1.176630,0
2022-05-31,1.173800,1.177840,1.172510,1.173800,1.173800,0
2022-06-01,1.174570,1.176010,1.170400,1.174570,1.174570,0
2022-06-02,1.171700,1.174790,1.169600,1.171700,1.171700,0
2022-06-03,1.169950,1.170650,1.166220,1.169950,1.169950,0
2022-06-06,1.164590,1.172520,1.164180,1.164590,1.164590,0
2022-06-07,1.171100,1.177430,1.165030,1.171100,1.171100,0
2022-06-08,1.176610,1.176750,1.167400,1.176610,1.176610,0
2022-06-09,1.169700,1.178110,1.163800,1.169700,1.169700,0
2022-06-10,1.176340,1.177600,1.170560,1.176340,1.176340,0
2022-06-13,1.170050,1.171980,1.163400,1.170050,1.170050,0
2022-06-14,1.165970,1.168730,1.151500,1.165970,1.165970,0
2022-06-15,1.150630,1.161090,1.146400,1.150630,1.150630,0
2022-06-16,1.164210,1.174090,1.158810,1.164210,1.164210,0
2022-06-17,1.171210,1.173170,1.164200,1.171210,1.171210,0
2022-06-20,1.165390,1.166350,1.161060,1.165390,1.165390,0
2022-06-21,1.164500,1.166860,1.161380,1.164500,1.164500,0
2022-06-22,1.164500,1.166100,1.159790,1.164500,1.164500,0
2022-06-23,1.159640,1.166400,1.157150,1.159640,1.159640,0
2022-06-24,1.165330,1.167920,1.163290,1.165330,1.165330,0
2022-06-27,1.162290,1.165660,1.159200,1.162290,1.162290,0
2022-06-28,1.159000,1.160960,1.156300,1.159000,1.159000,0
